TransactionNo,Items,DateTime,Daypart,DayType
2812,Farm House,2016-08-12 11:39:06,Morning,Weekday
2813,Starbucks Dark Roast Coffee Beans,2016-08-12 11:51:58,Morning,Weekday
2813,Betty Crocker Cake Mix,2016-08-12 11:51:58,Morning,Weekday
2814,Starbucks Dark Roast Coffee Beans,2016-08-12 11:53:34,Morning,Weekday
2814,Subway Sub of the Day Sandwich,2016-08-12 11:53:34,Morning,Weekday
2815,Lipton Ice Tea,2016-08-12 12:19:45,Afternoon,Weekday
2816,Hearty & Seasonal Foods,2016-08-12 12:45:41,Afternoon,Weekday
2816,Lipton Ice Tea,2016-08-12 12:45:41,Afternoon,Weekday
2817,Starbucks Dark Roast Coffee Beans,2016-08-12 13:03:52,Afternoon,Weekday
2818,Starbucks Dark Roast Coffee Beans,2016-08-12 13:04:38,Afternoon,Weekday
2819,Lipton Ice Tea,2016-08-12 13:41:08,Afternoon,Weekday
2819,Betty Crocker Cake Mix,2016-08-12 13:41:08,Afternoon,Weekday
2820,Farm House,2016-08-12 13:42:08,Afternoon,Weekday
2821,Starbucks Dark Roast Coffee Beans,2016-08-12 13:53:09,Afternoon,Weekday
2822,Starbucks Dark Roast Coffee Beans,2016-08-12 14:20:51,Afternoon,Weekday
2823,Wonder Bread,2016-08-12 14:34:32,Afternoon,Weekday
2824,Starbucks Dark Roast Coffee Beans,2016-08-12 15:11:16,Afternoon,Weekday
2824,Betty Crocker Cake Mix,2016-08-12 15:11:16,Afternoon,Weekday
2825,Betty Crocker Cake Mix,2016-08-12 15:17:44,Afternoon,Weekday
2826,La Patisserie Alfajores,2016-08-12 15:40:39,Afternoon,Weekday
2826,Medialunas Argentinian Croissant,2016-08-12 15:40:39,Afternoon,Weekday
2826,Ghirardelli Brownie,2016-08-12 15:40:39,Afternoon,Weekday
2827,Wonder Bread,2016-08-12 15:41:22,Afternoon,Weekday
2828,Wonder Bread,2016-08-12 16:54:21,Afternoon,Weekday
2829,Wonder Bread,2016-09-12 09:03:46,Morning,Weekday
2829,Smucker's Jam,2016-09-12 09:03:46,Morning,Weekday
2830,Lipton Ice Tea,2016-09-12 09:05:25,Morning,Weekday
2830,Subway Sub of the Day Sandwich,2016-09-12 09:05:25,Morning,Weekday
2831,Starbucks Dark Roast Coffee Beans,2016-09-12 09:13:18,Morning,Weekday
2831,Medialunas Argentinian Croissant,2016-09-12 09:13:18,Morning,Weekday
2831,Tropicana Orange Juice,2016-09-12 09:13:18,Morning,Weekday
2831,Coca-Cola,2016-09-12 09:13:18,Morning,Weekday
2832,Oroweat Toast,2016-09-12 09:15:48,Morning,Weekday
2832,Starbucks Dark Roast Coffee Beans,2016-09-12 09:15:48,Morning,Weekday
2832,Wonder Bread,2016-09-12 09:15:48,Morning,Weekday
2833,Wonder Bread,2016-09-12 09:17:08,Morning,Weekday
2833,Starbucks Dark Roast Coffee Beans,2016-09-12 09:17:08,Morning,Weekday
2833,Oroweat Toast,2016-09-12 09:17:08,Morning,Weekday
2834,Wonder Bread,2016-09-12 09:19:46,Morning,Weekday
2834,Starbucks Dark Roast Coffee Beans,2016-09-12 09:19:46,Morning,Weekday
2834,Medialunas Argentinian Croissant,2016-09-12 09:19:46,Morning,Weekday
2835,Starbucks Dark Roast Coffee Beans,2016-09-12 09:31:22,Morning,Weekday
2836,Wonder Bread,2016-09-12 09:31:52,Morning,Weekday
2836,Oroweat Toast,2016-09-12 09:31:52,Morning,Weekday
2837,Wonder Bread,2016-09-12 09:42:56,Morning,Weekday
2838,Starbucks Dark Roast Coffee Beans,2016-09-12 09:58:47,Morning,Weekday
2838,Starbucks Dark Roast Coffee Beans,2016-09-12 09:58:47,Morning,Weekday
2838,Medialunas Argentinian Croissant,2016-09-12 09:58:47,Morning,Weekday
2838,Betty Crocker Cake Mix,2016-09-12 09:58:47,Morning,Weekday
2839,Lipton Ice Tea,2016-09-12 10:11:09,Morning,Weekday
2840,Lipton Ice Tea,2016-09-12 10:16:40,Morning,Weekday
2841,Starbucks Dark Roast Coffee Beans,2016-09-12 10:17:03,Morning,Weekday
2841,Medialunas Argentinian Croissant,2016-09-12 10:17:03,Morning,Weekday
2842,Wonder Bread,2016-09-12 10:18:33,Morning,Weekday
2843,Wonder Bread,2016-09-12 10:20:34,Morning,Weekday
2843,Starbucks Dark Roast Coffee Beans,2016-09-12 10:20:34,Morning,Weekday
2844,Wonder Bread,2016-09-12 10:36:25,Morning,Weekday
2845,Wonder Bread,2016-09-12 10:40:00,Morning,Weekday
2845,Ghirardelli Brownie,2016-09-12 10:40:00,Morning,Weekday
2846,Starbucks Dark Roast Coffee Beans,2016-09-12 10:43:53,Morning,Weekday
2847,Lipton Ice Tea,2016-09-12 10:45:04,Morning,Weekday
2847,The Nomad,2016-09-12 10:45:04,Morning,Weekday
2848,Fudge,2016-09-12 10:56:23,Morning,Weekday
2849,La Patisserie Alfajores,2016-09-12 10:58:25,Morning,Weekday
2849,Starbucks Dark Roast Coffee Beans,2016-09-12 10:58:25,Morning,Weekday
2850,Wonder Bread,2016-09-12 10:59:55,Morning,Weekday
2851,Starbucks Dark Roast Coffee Beans,2016-09-12 11:02:01,Morning,Weekday
2851,La Patisserie Alfajores,2016-09-12 11:02:01,Morning,Weekday
2852,Ghirardelli Brownie,2016-09-12 11:03:24,Morning,Weekday
2852,Starbucks Dark Roast Coffee Beans,2016-09-12 11:03:24,Morning,Weekday
2853,Wonder Bread,2016-09-12 11:07:26,Morning,Weekday
2854,Smucker's Jam,2016-09-12 11:15:23,Morning,Weekday
2854,Fudge,2016-09-12 11:15:23,Morning,Weekday
2855,Lipton Ice Tea,2016-09-12 11:18:31,Morning,Weekday
2856,Starbucks Dark Roast Coffee Beans,2016-09-12 11:24:13,Morning,Weekday
2857,Starbucks Dark Roast Coffee Beans,2016-09-12 11:32:08,Morning,Weekday
2858,Wonder Bread,2016-09-12 11:46:29,Morning,Weekday
2859,Starbucks Dark Roast Coffee Beans,2016-09-12 11:48:20,Morning,Weekday
2860,Starbucks Dark Roast Coffee Beans,2016-09-12 12:06:09,Afternoon,Weekday
2861,Medialunas Argentinian Croissant,2016-09-12 12:07:50,Afternoon,Weekday
2861,Betty Crocker Cake Mix,2016-09-12 12:07:50,Afternoon,Weekday
2862,Starbucks Dark Roast Coffee Beans,2016-09-12 12:10:24,Afternoon,Weekday
2862,Betty Crocker Cake Mix,2016-09-12 12:10:24,Afternoon,Weekday
2863,Starbucks Dark Roast Coffee Beans,2016-09-12 12:16:51,Afternoon,Weekday
2863,Starbucks Dark Roast Coffee Beans,2016-09-12 12:16:51,Afternoon,Weekday
2865,The Nomad,2016-09-12 12:30:31,Afternoon,Weekday
2865,Lipton Ice Tea,2016-09-12 12:30:31,Afternoon,Weekday
2865,Wonder Bread,2016-09-12 12:30:31,Afternoon,Weekday
2865,Ghirardelli Brownie,2016-09-12 12:30:31,Afternoon,Weekday
2865,Fudge,2016-09-12 12:30:31,Afternoon,Weekday
2865,Fudge,2016-09-12 12:30:31,Afternoon,Weekday
2866,Twinings Scone,2016-09-12 12:45:21,Afternoon,Weekday
2866,Lipton Ice Tea,2016-09-12 12:45:21,Afternoon,Weekday
2867,Wonder Bread,2016-09-12 12:52:56,Afternoon,Weekday
2868,Subway Sub of the Day Sandwich,2016-09-12 12:56:47,Afternoon,Weekday
2868,Wonder Bread,2016-09-12 12:56:47,Afternoon,Weekday
2868,Mineral water,2016-09-12 12:56:47,Afternoon,Weekday
2868,Starbucks Dark Roast Coffee Beans,2016-09-12 12:56:47,Afternoon,Weekday
2868,Tropicana Orange Juice,2016-09-12 12:56:47,Afternoon,Weekday
2869,Wonder Bread,2016-09-12 13:00:58,Afternoon,Weekday
2869,Wonder Bread,2016-09-12 13:00:58,Afternoon,Weekday
2869,Scandinavian,2016-09-12 13:00:58,Afternoon,Weekday
2870,Subway Sub of the Day Sandwich,2016-09-12 13:42:26,Afternoon,Weekday
2871,Starbucks Dark Roast Coffee Beans,2016-09-12 13:43:48,Afternoon,Weekday
2871,Ghirardelli Brownie,2016-09-12 13:43:48,Afternoon,Weekday
2872,Hearty & Seasonal Foods,2016-09-12 13:48:24,Afternoon,Weekday
2872,Ghirardelli Brownie,2016-09-12 13:48:24,Afternoon,Weekday
2872,Wonder Bread,2016-09-12 13:48:24,Afternoon,Weekday
2873,Lipton Ice Tea,2016-09-12 13:50:55,Afternoon,Weekday
2873,Hearty & Seasonal Foods,2016-09-12 13:50:55,Afternoon,Weekday
2874,Starbucks Dark Roast Coffee Beans,2016-09-12 13:52:06,Afternoon,Weekday
2874,Ghirardelli Brownie,2016-09-12 13:52:06,Afternoon,Weekday
2875,Starbucks Dark Roast Coffee Beans,2016-09-12 14:19:07,Afternoon,Weekday
2875,Farm House,2016-09-12 14:19:07,Afternoon,Weekday
2876,Starbucks Dark Roast Coffee Beans,2016-09-12 14:36:39,Afternoon,Weekday
2876,Twinings Scone,2016-09-12 14:36:39,Afternoon,Weekday
2877,Twinings Scone,2016-09-12 14:49:47,Afternoon,Weekday
2877,Crepes,2016-09-12 14:49:47,Afternoon,Weekday
2877,La Patisserie Alfajores,2016-09-12 14:49:47,Afternoon,Weekday
2877,La Patisserie Alfajores,2016-09-12 14:49:47,Afternoon,Weekday
2878,Scandinavian,2016-09-12 15:04:04,Afternoon,Weekday
2879,Betty Crocker Cake Mix,2016-09-12 15:25:43,Afternoon,Weekday
2880,Wonder Bread,2016-09-12 15:26:56,Afternoon,Weekday
2881,Wonder Bread,2016-09-12 15:38:57,Afternoon,Weekday
2882,Wonder Bread,2016-09-12 15:43:46,Afternoon,Weekday
2882,Lipton Ice Tea,2016-09-12 15:43:46,Afternoon,Weekday
2884,Ghirardelli Brownie,2016-09-12 15:54:45,Afternoon,Weekday
2884,Mineral water,2016-09-12 15:54:45,Afternoon,Weekday
2885,Farm House,2016-09-12 15:59:06,Afternoon,Weekday
2886,Starbucks Dark Roast Coffee Beans,2016-09-12 16:03:20,Afternoon,Weekday
2887,Subway Sub of the Day Sandwich,2016-09-12 16:16:09,Afternoon,Weekday
2887,Twinings Scone,2016-09-12 16:16:09,Afternoon,Weekday
2887,Wonder Bread,2016-09-12 16:16:09,Afternoon,Weekday
2887,Starbucks Dark Roast Coffee Beans,2016-09-12 16:16:09,Afternoon,Weekday
2888,Starbucks Dark Roast Coffee Beans,2016-09-12 16:18:01,Afternoon,Weekday
2888,Hot chocolate,2016-09-12 16:18:01,Afternoon,Weekday
2888,Lipton Ice Tea,2016-09-12 16:18:01,Afternoon,Weekday
2888,La Patisserie Alfajores,2016-09-12 16:18:01,Afternoon,Weekday
2888,Subway Sub of the Day Sandwich,2016-09-12 16:18:01,Afternoon,Weekday
2889,Wonder Bread,2016-10-12 08:19:55,Morning,Weekend
2889,Twinings Scone,2016-10-12 08:19:55,Morning,Weekend
2889,Tropicana Orange Juice,2016-10-12 08:19:55,Morning,Weekend
2890,Starbucks Dark Roast Coffee Beans,2016-10-12 08:50:37,Morning,Weekend
2891,Wonder Bread,2016-10-12 08:53:46,Morning,Weekend
2892,Wonder Bread,2016-10-12 08:55:00,Morning,Weekend
2893,Starbucks Dark Roast Coffee Beans,2016-10-12 09:10:23,Morning,Weekend
2893,Starbucks Dark Roast Coffee Beans,2016-10-12 09:10:23,Morning,Weekend
2893,Oroweat Toast,2016-10-12 09:10:23,Morning,Weekend
2893,Baker's Treat Danish Pastry,2016-10-12 09:10:23,Morning,Weekend
2894,Wonder Bread,2016-10-12 09:14:48,Morning,Weekend
2894,Focaccia,2016-10-12 09:14:48,Morning,Weekend
2895,Twinings Scone,2016-10-12 09:16:49,Morning,Weekend
2896,Focaccia,2016-10-12 09:18:42,Morning,Weekend
2897,Scandinavian,2016-10-12 09:19:13,Morning,Weekend
2898,Starbucks Dark Roast Coffee Beans,2016-10-12 09:38:01,Morning,Weekend
2898,Lipton Ice Tea,2016-10-12 09:38:01,Morning,Weekend
2899,Starbucks Dark Roast Coffee Beans,2016-10-12 09:40:05,Morning,Weekend
2899,Starbucks Dark Roast Coffee Beans,2016-10-12 09:40:05,Morning,Weekend
2899,Farm House,2016-10-12 09:40:05,Morning,Weekend
2900,Focaccia,2016-10-12 09:54:44,Morning,Weekend
2900,Baker's Treat Danish Pastry,2016-10-12 09:54:44,Morning,Weekend
2901,Starbucks Dark Roast Coffee Beans,2016-10-12 10:01:48,Morning,Weekend
2901,Baker's Treat Danish Pastry,2016-10-12 10:01:48,Morning,Weekend
2901,Medialunas Argentinian Croissant,2016-10-12 10:01:48,Morning,Weekend
2902,Subway Sub of the Day Sandwich,2016-10-12 10:09:25,Morning,Weekend
2902,Wonder Bread,2016-10-12 10:09:25,Morning,Weekend
2903,Wonder Bread,2016-10-12 10:12:50,Morning,Weekend
2903,Starbucks Dark Roast Coffee Beans,2016-10-12 10:12:50,Morning,Weekend
2903,Medialunas Argentinian Croissant,2016-10-12 10:12:50,Morning,Weekend
2903,Medialunas Argentinian Croissant,2016-10-12 10:12:50,Morning,Weekend
2903,Smucker's Jam,2016-10-12 10:12:50,Morning,Weekend
2904,Subway Sub of the Day Sandwich,2016-10-12 10:14:55,Morning,Weekend
2904,Lipton Ice Tea,2016-10-12 10:14:55,Morning,Weekend
2904,Starbucks Dark Roast Coffee Beans,2016-10-12 10:14:55,Morning,Weekend
2905,Starbucks Dark Roast Coffee Beans,2016-10-12 10:17:44,Morning,Weekend
2905,Farm House,2016-10-12 10:17:44,Morning,Weekend
2906,Wonder Bread,2016-10-12 10:19:11,Morning,Weekend
2907,Wonder Bread,2016-10-12 10:31:31,Morning,Weekend
2907,Starbucks Dark Roast Coffee Beans,2016-10-12 10:31:31,Morning,Weekend
2908,Starbucks Dark Roast Coffee Beans,2016-10-12 10:37:09,Morning,Weekend
2908,Starbucks Dark Roast Coffee Beans,2016-10-12 10:37:09,Morning,Weekend
2908,Oroweat Toast,2016-10-12 10:37:09,Morning,Weekend
2908,Scandinavian,2016-10-12 10:37:09,Morning,Weekend
2909,Farm House,2016-10-12 10:39:51,Morning,Weekend
2909,Wonder Bread,2016-10-12 10:39:51,Morning,Weekend
2909,Medialunas Argentinian Croissant,2016-10-12 10:39:51,Morning,Weekend
2910,Wonder Bread,2016-10-12 10:42:09,Morning,Weekend
2911,Betty Crocker Cake Mix,2016-10-12 10:46:14,Morning,Weekend
2912,Baker's Treat Danish Pastry,2016-10-12 10:48:51,Morning,Weekend
2912,Starbucks Dark Roast Coffee Beans,2016-10-12 10:48:51,Morning,Weekend
2912,Ghirardelli Brownie,2016-10-12 10:48:51,Morning,Weekend
2913,Wonder Bread,2016-10-12 11:05:37,Morning,Weekend
2914,Starbucks Dark Roast Coffee Beans,2016-10-12 11:12:47,Morning,Weekend
2914,Lipton Ice Tea,2016-10-12 11:12:47,Morning,Weekend
2914,Twinings Scone,2016-10-12 11:12:47,Morning,Weekend
2915,Starbucks Dark Roast Coffee Beans,2016-10-12 11:14:20,Morning,Weekend
2915,Starbucks Dark Roast Coffee Beans,2016-10-12 11:14:20,Morning,Weekend
2916,Wonder Bread,2016-10-12 11:15:23,Morning,Weekend
2916,Lipton Ice Tea,2016-10-12 11:15:23,Morning,Weekend
2917,Starbucks Dark Roast Coffee Beans,2016-10-12 11:24:23,Morning,Weekend
2917,Twinings Scone,2016-10-12 11:24:23,Morning,Weekend
2918,Farm House,2016-10-12 11:37:09,Morning,Weekend
2918,Scandinavian,2016-10-12 11:37:09,Morning,Weekend
2919,Vegan mincepie,2016-10-12 11:41:15,Morning,Weekend
2919,Betty Crocker Cake Mix,2016-10-12 11:41:15,Morning,Weekend
2920,Lipton Ice Tea,2016-10-12 11:41:57,Morning,Weekend
2920,Starbucks Dark Roast Coffee Beans,2016-10-12 11:41:57,Morning,Weekend
2921,Wonder Bread,2016-10-12 11:43:08,Morning,Weekend
2922,Starbucks Dark Roast Coffee Beans,2016-10-12 11:50:51,Morning,Weekend
2923,Scandinavian,2016-10-12 11:51:38,Morning,Weekend
2924,Wonder Bread,2016-10-12 11:58:16,Morning,Weekend
2925,Lipton Ice Tea,2016-10-12 12:02:49,Afternoon,Weekend
2925,Wonder Bread,2016-10-12 12:02:49,Afternoon,Weekend
2926,Medialunas Argentinian Croissant,2016-10-12 12:03:47,Afternoon,Weekend
2926,Baker's Treat Danish Pastry,2016-10-12 12:03:47,Afternoon,Weekend
2926,Starbucks Dark Roast Coffee Beans,2016-10-12 12:03:47,Afternoon,Weekend
2927,Truffles,2016-10-12 12:13:24,Afternoon,Weekend
2927,Tropicana Orange Juice,2016-10-12 12:13:24,Afternoon,Weekend
2928,Starbucks Dark Roast Coffee Beans,2016-10-12 12:14:43,Afternoon,Weekend
2928,Jammie Dodgers Biscuits,2016-10-12 12:14:43,Afternoon,Weekend
2928,Art Tray,2016-10-12 12:14:43,Afternoon,Weekend
2929,Frittata,2016-10-12 12:15:22,Afternoon,Weekend
2930,Wonder Bread,2016-10-12 12:19:34,Afternoon,Weekend
2931,Subway Sub of the Day Sandwich,2016-10-12 12:21:04,Afternoon,Weekend
2931,Starbucks Dark Roast Coffee Beans,2016-10-12 12:21:04,Afternoon,Weekend
2932,Starbucks Dark Roast Coffee Beans,2016-10-12 12:25:15,Afternoon,Weekend
2932,Tropicana Orange Juice,2016-10-12 12:25:15,Afternoon,Weekend
2933,Lipton Ice Tea,2016-10-12 13:00:41,Afternoon,Weekend
2933,Subway Sub of the Day Sandwich,2016-10-12 13:00:41,Afternoon,Weekend
2934,Smucker's Jam,2016-10-12 13:02:03,Afternoon,Weekend
2935,Twinings Scone,2016-10-12 13:02:45,Afternoon,Weekend
2936,Starbucks Dark Roast Coffee Beans,2016-10-12 13:06:56,Afternoon,Weekend
2936,Subway Sub of the Day Sandwich,2016-10-12 13:06:56,Afternoon,Weekend
2937,Starbucks Dark Roast Coffee Beans,2016-10-12 13:15:28,Afternoon,Weekend
2938,Wonder Bread,2016-10-12 13:16:19,Afternoon,Weekend
2938,Lipton Ice Tea,2016-10-12 13:16:19,Afternoon,Weekend
2939,Frittata,2016-10-12 13:21:07,Afternoon,Weekend
2939,Lipton Ice Tea,2016-10-12 13:21:07,Afternoon,Weekend
2939,Wonder Bread,2016-10-12 13:21:07,Afternoon,Weekend
2940,Scandinavian,2016-10-12 13:23:00,Afternoon,Weekend
2941,Subway Sub of the Day Sandwich,2016-10-12 13:28:07,Afternoon,Weekend
2941,Art Tray,2016-10-12 13:28:07,Afternoon,Weekend
2941,Truffles,2016-10-12 13:28:07,Afternoon,Weekend
2941,Starbucks Dark Roast Coffee Beans,2016-10-12 13:28:07,Afternoon,Weekend
2942,Twinings Scone,2016-10-12 13:29:46,Afternoon,Weekend
2942,Frittata,2016-10-12 13:29:46,Afternoon,Weekend
2942,Tropicana Orange Juice,2016-10-12 13:29:46,Afternoon,Weekend
2943,Lipton Ice Tea,2016-10-12 13:39:39,Afternoon,Weekend
2944,Starbucks Dark Roast Coffee Beans,2016-10-12 13:54:17,Afternoon,Weekend
2944,Mineral water,2016-10-12 13:54:17,Afternoon,Weekend
2944,Frittata,2016-10-12 13:54:17,Afternoon,Weekend
2945,Starbucks Dark Roast Coffee Beans,2016-10-12 13:58:17,Afternoon,Weekend
2945,Lipton Ice Tea,2016-10-12 13:58:17,Afternoon,Weekend
2946,Wonder Bread,2016-10-12 14:00:50,Afternoon,Weekend
2946,Wonder Bread,2016-10-12 14:00:50,Afternoon,Weekend
2946,Ghirardelli Brownie,2016-10-12 14:00:50,Afternoon,Weekend
2946,Twinings Scone,2016-10-12 14:00:50,Afternoon,Weekend
2948,Starbucks Dark Roast Coffee Beans,2016-10-12 14:03:58,Afternoon,Weekend
2949,Frittata,2016-10-12 14:30:30,Afternoon,Weekend
2949,Subway Sub of the Day Sandwich,2016-10-12 14:30:30,Afternoon,Weekend
2949,Starbucks Dark Roast Coffee Beans,2016-10-12 14:30:30,Afternoon,Weekend
2950,Lipton Ice Tea,2016-10-12 14:37:46,Afternoon,Weekend
2951,Starbucks Dark Roast Coffee Beans,2016-10-12 14:44:35,Afternoon,Weekend
2951,Lipton Ice Tea,2016-10-12 14:44:35,Afternoon,Weekend
2952,Vegan mincepie,2016-10-12 15:04:03,Afternoon,Weekend
2952,Starbucks Dark Roast Coffee Beans,2016-10-12 15:04:03,Afternoon,Weekend
2952,Hot chocolate,2016-10-12 15:04:03,Afternoon,Weekend
2953,Tropicana Orange Juice,2016-10-12 15:05:12,Afternoon,Weekend
2954,Betty Crocker Cake Mix,2016-10-12 15:10:30,Afternoon,Weekend
2954,Lipton Ice Tea,2016-10-12 15:10:30,Afternoon,Weekend
2955,Lipton Ice Tea,2016-10-12 15:18:36,Afternoon,Weekend
2956,Wonder Bread,2016-10-12 15:33:13,Afternoon,Weekend
2956,Farm House,2016-10-12 15:33:13,Afternoon,Weekend
2957,Starbucks Dark Roast Coffee Beans,2016-10-12 15:46:51,Afternoon,Weekend
2957,Lipton Ice Tea,2016-10-12 15:46:51,Afternoon,Weekend
2957,Wonder Bread,2016-10-12 15:46:51,Afternoon,Weekend
2957,Mineral water,2016-10-12 15:46:51,Afternoon,Weekend
2957,Twinings Scone,2016-10-12 15:46:51,Afternoon,Weekend
2957,Wonder Bread,2016-10-12 15:46:51,Afternoon,Weekend
2958,Wonder Bread,2016-10-12 15:54:14,Afternoon,Weekend
2959,Wonder Bread,2016-10-12 16:07:09,Afternoon,Weekend
2959,Hot chocolate,2016-10-12 16:07:09,Afternoon,Weekend
2959,Hot chocolate,2016-10-12 16:07:09,Afternoon,Weekend
2960,Coca-Cola,2016-10-12 16:09:03,Afternoon,Weekend
2960,Subway Sub of the Day Sandwich,2016-10-12 16:09:03,Afternoon,Weekend
2961,Subway Sub of the Day Sandwich,2016-10-12 16:10:25,Afternoon,Weekend
2961,Mineral water,2016-10-12 16:10:25,Afternoon,Weekend
2962,Hot chocolate,2016-10-12 16:12:13,Afternoon,Weekend
2962,Lipton Ice Tea,2016-10-12 16:12:13,Afternoon,Weekend
2962,Betty Crocker Cake Mix,2016-10-12 16:12:13,Afternoon,Weekend
2963,Scandinavian,2016-10-12 16:23:46,Afternoon,Weekend
2964,Frittata,2016-10-12 16:24:56,Afternoon,Weekend
2964,Betty Crocker Cake Mix,2016-10-12 16:24:56,Afternoon,Weekend
2966,Betty Crocker Cake Mix,2016-10-12 16:30:41,Afternoon,Weekend
2967,Starbucks Dark Roast Coffee Beans,2016-10-12 16:40:30,Afternoon,Weekend
2967,Wonder Bread,2016-10-12 16:40:30,Afternoon,Weekend
2968,Starbucks Dark Roast Coffee Beans,2016-10-12 16:44:50,Afternoon,Weekend
2968,Lipton Ice Tea,2016-10-12 16:44:50,Afternoon,Weekend
2968,Wonder Bread,2016-10-12 16:44:50,Afternoon,Weekend
2969,Twinings Scone,2016-10-12 16:45:57,Afternoon,Weekend
2969,Starbucks Dark Roast Coffee Beans,2016-10-12 16:45:57,Afternoon,Weekend
2970,Wonder Bread,2016-10-12 16:46:51,Afternoon,Weekend
2971,Smucker's Jam,2016-10-12 17:12:43,Evening,Weekend
2972,Wonder Bread,2016-11-12 09:08:30,Morning,Weekend
2973,Starbucks Dark Roast Coffee Beans,2016-11-12 09:11:47,Morning,Weekend
2973,Medialunas Argentinian Croissant,2016-11-12 09:11:47,Morning,Weekend
2974,Wonder Bread,2016-11-12 09:14:33,Morning,Weekend
2974,Farm House,2016-11-12 09:14:33,Morning,Weekend
2975,Wonder Bread,2016-11-12 09:16:54,Morning,Weekend
2976,Starbucks Dark Roast Coffee Beans,2016-11-12 09:24:44,Morning,Weekend
2976,Baker's Treat Danish Pastry,2016-11-12 09:24:44,Morning,Weekend
2977,Wonder Bread,2016-11-12 09:29:03,Morning,Weekend
2977,Starbucks Dark Roast Coffee Beans,2016-11-12 09:29:03,Morning,Weekend
2978,Medialunas Argentinian Croissant,2016-11-12 09:32:19,Morning,Weekend
2978,Starbucks Dark Roast Coffee Beans,2016-11-12 09:32:19,Morning,Weekend
2979,Twinings Scone,2016-11-12 09:35:17,Morning,Weekend
2979,Wonder Bread,2016-11-12 09:35:17,Morning,Weekend
2980,Starbucks Dark Roast Coffee Beans,2016-11-12 09:38:31,Morning,Weekend
2980,Coca-Cola,2016-11-12 09:38:31,Morning,Weekend
2981,Starbucks Dark Roast Coffee Beans,2016-11-12 10:01:58,Morning,Weekend
2982,Truffles,2016-11-12 10:04:37,Morning,Weekend
2983,Wonder Bread,2016-11-12 10:08:10,Morning,Weekend
2984,Mineral water,2016-11-12 10:16:02,Morning,Weekend
2985,Hot chocolate,2016-11-12 10:55:19,Morning,Weekend
2985,Starbucks Dark Roast Coffee Beans,2016-11-12 10:55:19,Morning,Weekend
2985,Wonder Bread,2016-11-12 10:55:19,Morning,Weekend
2985,Oroweat Toast,2016-11-12 10:55:19,Morning,Weekend
2985,Medialunas Argentinian Croissant,2016-11-12 10:55:19,Morning,Weekend
2985,La Patisserie Alfajores,2016-11-12 10:55:19,Morning,Weekend
2985,Fudge,2016-11-12 10:55:19,Morning,Weekend
2986,Smucker's Jam,2016-11-12 10:56:30,Morning,Weekend
2987,Medialunas Argentinian Croissant,2016-11-12 11:00:41,Morning,Weekend
2987,Bakewell,2016-11-12 11:00:41,Morning,Weekend
2987,Starbucks Dark Roast Coffee Beans,2016-11-12 11:00:41,Morning,Weekend
2987,Wonder Bread,2016-11-12 11:00:41,Morning,Weekend
2987,Oroweat Toast,2016-11-12 11:00:41,Morning,Weekend
2988,Starbucks Dark Roast Coffee Beans,2016-11-12 11:11:38,Morning,Weekend
2989,Wonder Bread,2016-11-12 11:13:45,Morning,Weekend
2990,Starbucks Dark Roast Coffee Beans,2016-11-12 11:29:24,Morning,Weekend
2990,Starbucks Dark Roast Coffee Beans,2016-11-12 11:29:24,Morning,Weekend
2990,Bakewell,2016-11-12 11:29:24,Morning,Weekend
2990,Medialunas Argentinian Croissant,2016-11-12 11:29:24,Morning,Weekend
2991,Starbucks Dark Roast Coffee Beans,2016-11-12 11:36:53,Morning,Weekend
2991,Starbucks Dark Roast Coffee Beans,2016-11-12 11:36:53,Morning,Weekend
